Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Median time in port (days),Median time in port (days) Footnote,Average age of vessels,Average age of vessels Footnote,Average size (GT) of vessels,Average size (GT) of vessels Footnote,Maximum size (GT) of vessels,Maximum size (GT) of vessels Footnote,Average cargo carrying capacity (dwt) per vessel,Average cargo carrying capacity (dwt) per vessel Footnote,Maximum cargo carrying capacity (dwt) of vessels,Maximum cargo carrying capacity (dwt) of vessels Footnote,Average container carrying capacity (TEU) per container ship,Average container carrying capacity (TEU) per container ship Footnote,Maximum container carrying capacity (TEU) of container ships,Maximum container carrying capacity (TEU) of container ships Footnote,Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value
2020,S,Semi-annual,380,Italy,1,Passenger ships,,,29,,5955,,183900,,,,,,,,,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,1,Passenger ships,,,29,,5955,,183900,,,,,,,,,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,1,Passenger ships,,,29,,5955,,183900,,,,,,,,,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,1,Passenger ships,,,29,,5955,,183900,,,,,,,,,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,1,Passenger ships,,,29,,5955,,183900,,,,,,,,,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,ANCONA,193,0.067,183,0.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,BATANGAS,112,-0.663,144,8.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,CASTELLON,144,-0.339,157,6.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,CHORNOMORSK,230,0.449,274,-19.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,GEMLIK,51,-1.892,282,-21.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,GIJON,187,0.013,212,-4.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,LATAKIA,171,-0.135,23,60.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,LUANDA,350,8.383,343,-115.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,NEW ORLEANS,265,0.865,237,-9.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,PALERMO,172,-0.125,182,1.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,RIJEKA,312,1.974,279,-20.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,2,Liquid bulk carriers,1.2986,,17,,16104,,159087,,27280.0,,298563.0,,,,,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,ANCONA,193,0.067,183,0.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,BATANGAS,112,-0.663,144,8.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,CASTELLON,144,-0.339,157,6.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,CHORNOMORSK,230,0.449,274,-19.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,GEMLIK,51,-1.892,282,-21.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,GIJON,187,0.013,212,-4.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,LATAKIA,171,-0.135,23,60.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,LUANDA,350,8.383,343,-115.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,NEW ORLEANS,265,0.865,237,-9.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,PALERMO,172,-0.125,182,1.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,RIJEKA,312,1.974,279,-20.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,3,Container ships,0.916,,16,,44139,,232618,,,,,,4031.0,,23756.0,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,ANCONA,193,0.067,183,0.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,BATANGAS,112,-0.663,144,8.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,CASTELLON,144,-0.339,157,6.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,CHORNOMORSK,230,0.449,274,-19.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,GEMLIK,51,-1.892,282,-21.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,GIJON,187,0.013,212,-4.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,LATAKIA,171,-0.135,23,60.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,LUANDA,350,8.383,343,-115.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,NEW ORLEANS,265,0.865,237,-9.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,PALERMO,172,-0.125,182,1.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,RIJEKA,312,1.974,279,-20.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,4,Dry breakbulk carriers,2.0542,,20,,6031,,46112,,8180.0,,72924.0,,,,,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,ANCONA,193,0.067,183,0.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,BATANGAS,112,-0.663,144,8.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,CASTELLON,144,-0.339,157,6.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,CHORNOMORSK,230,0.449,274,-19.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,GEMLIK,51,-1.892,282,-21.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,GIJON,187,0.013,212,-4.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,LATAKIA,171,-0.135,23,60.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,LUANDA,350,8.383,343,-115.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,NEW ORLEANS,265,0.865,237,-9.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,PALERMO,172,-0.125,182,1.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,RIJEKA,312,1.974,279,-20.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,5,Dry bulk carriers,3.6125,,14,,22371,,94542,,38155.0,,181110.0,,,,,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,ANCONA,193,0.067,183,0.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,BATANGAS,112,-0.663,144,8.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,CASTELLON,144,-0.339,157,6.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,CHORNOMORSK,230,0.449,274,-19.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,GEMLIK,51,-1.892,282,-21.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,GIJON,187,0.013,212,-4.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,LATAKIA,171,-0.135,23,60.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,LUANDA,350,8.383,343,-115.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,NEW ORLEANS,265,0.865,237,-9.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,PALERMO,172,-0.125,182,1.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,RIJEKA,312,1.974,279,-20.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,6,Roll-on/ roll-off ships,,,13,,31381,,76420,,12485.0,,45200.0,,,,,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,ANCONA,193,0.067,183,0.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,BATANGAS,112,-0.663,144,8.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,CASTELLON,144,-0.339,157,6.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,CHORNOMORSK,230,0.449,274,-19.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,GEMLIK,51,-1.892,282,-21.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,GIJON,187,0.013,212,-4.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,LATAKIA,171,-0.135,23,60.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,LUANDA,350,8.383,343,-115.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,NEW ORLEANS,265,0.865,237,-9.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,PALERMO,172,-0.125,182,1.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,RIJEKA,312,1.974,279,-20.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,SAMSUN,297,1.502,280,-20.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,SEATTLE,236,0.487,263,-16.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,TOMAKOMAI,205,0.194,204,-2.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,TRIESTE,212,0.241,264,-16.0
2020,S,Semi-annual,380,Italy,7,Liquefied petroleum gas carriers,1.5465,,12,,8925,,25079,,9982.0,,28100.0,,,,,,VANCOUVER (CANADA),368,-573.524,368,-245.879
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,HAIPHONG,47,-1.953,116,12.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,KINGSTON (JAMAICA),286,1.283,266,-17.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,KRISTIANSAND,186,0.008,296,-28.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,MUNDRA,50,-1.902,44,43.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,NASSAU,173,-0.109,189,0.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,NELSON,210,0.24,206,-2.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,OMAEZAKI,109,-0.68,121,11.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,OSAKA,67,-1.44,77,27.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,SHUAIBA,149,-0.301,228,-7.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,TOAMASINA,227,0.433,219,-5.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,TOKYO,35,-2.418,54,38.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,YOKKAICHI,107,-0.692,81,26.0
2020,S,Semi-annual,392,Japan,0,All ships,0.3993,,14,,10709,,201989,,14947.0,,400440.0,,1600.0,,18400.0,,YOKOHAMA,1,-5.995,1,130.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,HAIPHONG,47,-1.953,116,12.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,KINGSTON (JAMAICA),286,1.283,266,-17.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,KRISTIANSAND,186,0.008,296,-28.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,MUNDRA,50,-1.902,44,43.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,NASSAU,173,-0.109,189,0.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,NELSON,210,0.24,206,-2.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,OMAEZAKI,109,-0.68,121,11.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,OSAKA,67,-1.44,77,27.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,SHUAIBA,149,-0.301,228,-7.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,TOAMASINA,227,0.433,219,-5.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,TOKYO,35,-2.418,54,38.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,YOKKAICHI,107,-0.692,81,26.0
2020,S,Semi-annual,392,Japan,1,Passenger ships,,,16,,5109,,169379,,,,,,,,,,YOKOHAMA,1,-5.995,1,130.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,HAIPHONG,47,-1.953,116,12.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,KINGSTON (JAMAICA),286,1.283,266,-17.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,KRISTIANSAND,186,0.008,296,-28.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,MUNDRA,50,-1.902,44,43.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,NASSAU,173,-0.109,189,0.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,NELSON,210,0.24,206,-2.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,OMAEZAKI,109,-0.68,121,11.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,OSAKA,67,-1.44,77,27.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,SHUAIBA,149,-0.301,228,-7.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,TOAMASINA,227,0.433,219,-5.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,TOKYO,35,-2.418,54,38.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,YOKKAICHI,107,-0.692,81,26.0
2020,S,Semi-annual,392,Japan,2,Liquid bulk carriers,0.3063,,12,,8069,,167578,,13715.0,,321137.0,,,,,,YOKOHAMA,1,-5.995,1,130.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,HAIPHONG,47,-1.953,116,12.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,KINGSTON (JAMAICA),286,1.283,266,-17.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,KRISTIANSAND,186,0.008,296,-28.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,MUNDRA,50,-1.902,44,43.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,NASSAU,173,-0.109,189,0.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,NELSON,210,0.24,206,-2.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,OMAEZAKI,109,-0.68,121,11.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,OSAKA,67,-1.44,77,27.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,SHUAIBA,149,-0.301,228,-7.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,TOAMASINA,227,0.433,219,-5.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,TOKYO,35,-2.418,54,38.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,YOKKAICHI,107,-0.692,81,26.0
2020,S,Semi-annual,392,Japan,3,Container ships,0.3354,,13,,16666,,192237,,,,,,1600.0,,18400.0,,YOKOHAMA,1,-5.995,1,130.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,HAIPHONG,47,-1.953,116,12.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,KINGSTON (JAMAICA),286,1.283,266,-17.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,KRISTIANSAND,186,0.008,296,-28.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,MUNDRA,50,-1.902,44,43.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,NASSAU,173,-0.109,189,0.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,NELSON,210,0.24,206,-2.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,OMAEZAKI,109,-0.68,121,11.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,OSAKA,67,-1.44,77,27.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,SHUAIBA,149,-0.301,228,-7.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,TOAMASINA,227,0.433,219,-5.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,TOKYO,35,-2.418,54,38.0
2020,S,Semi-annual,392,Japan,4,Dry breakbulk carriers,1.1708,,15,,6497,,49854,,8754.0,,80500.0,,,,,,YOKKAICHI,107,-0.692,81,26.0
