Period,Period Label,Year,Frequency,Frequency Label,Economy,Economy Label,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,4,Dry breakbulk carriers,369,
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,5,Dry bulk carriers,335,
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,6,Roll-on/ roll-off ships,40,
2018S01,S1   2018,2018,S,Semi-annual,1612,LDCs: Asia,7,Liquefied petroleum gas carriers,31,
2018S01,S1   2018,2018,S,Semi-annual,1613,LDCs: Islands,0,All ships,322,
2018S01,S1   2018,2018,S,Semi-annual,1613,LDCs: Islands,2,Liquid bulk carriers,25,
2018S01,S1   2018,2018,S,Semi-annual,1613,LDCs: Islands,3,Container ships,56,
2018S01,S1   2018,2018,S,Semi-annual,1613,LDCs: Islands,4,Dry breakbulk carriers,241,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,0,All ships,8300,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,1,Passenger ships,361,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,2,Liquid bulk carriers,1322,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,3,Container ships,2655,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,4,Dry breakbulk carriers,1533,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,5,Dry bulk carriers,1484,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,6,Roll-on/ roll-off ships,752,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,7,Liquefied petroleum gas carriers,160,
2018S01,S1   2018,2018,S,Semi-annual,1614,LDCs: Africa,8,Liquefied natural gas carriers,33,
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,0,All ships,803,
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,1,Passenger ships,31,
2018S01,S1   2018,2018,S,Semi-annual,1615,LDCs: Islands and Haiti,2,Liquid bulk carriers,61,
